16:00;EL RAPIDO S.A.;MAR DEL PLATA;BOLIVAR;1;1;1;1;1;1;1;1
16:00;EL RAPIDO S.A.;MAR DEL PLATA;HENDERSON;0;0;0;0;1;0;1;0
16:10;EL RAPIDO S.A.;OLAVARRIA;MAR DEL PLATA;0;0;0;0;0;0;0;0
18:10;EL RAPIDO S.A.;PEHUAJO;MAR DEL PLATA;0;1;1;0;1;0;1;0
18:10;EL RAPIDO S.A.;CARLOS CASARES;MAR DEL PLATA;1;0;0;1;0;1;0;0
18:35;EL RAPIDO S.A.;PERGAMINO;MAR DEL PLATA;1;1;1;1;1;1;0;1
19:10;EL RAPIDO S.A.;MAR DEL PLATA;OLAVARRIA;1;1;1;1;1;1;1;1
19:15;EL RAPIDO S.A.;MAR DEL PLATA;CORDOBA;1;1;1;1;1;1;1;1
20:00;EL RAPIDO S.A.;TANDIL;MAR DEL PLATA;0;0;0;0;1;0;1;0
21:05;EL RAPIDO S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
22:55;EL RAPIDO S.A.;BRAGADO;MAR DEL PLATA;1;1;1;1;1;1;1;1
23:40;EL RAPIDO S.A.;MAR DEL PLATA;SANTA ROSA;1;1;1;1;1;1;1;1
00:00;RIO PARANA S.A.;LA PLATA;TANDIL;1;1;1;1;1;1;1;1
01:00;RIO PARANA S.A.;CAPITAL;TANDIL;1;1;1;1;1;1;1;1
01:20;RIO PARANA S.A.;BAHIA BLANCA;TANDIL;1;1;1;1;1;1;1;1
01:40;RIO PARANA S.A.;NECOCHEA;LA PLATA;1;1;1;1;1;1;1;1
01:45;RIO PARANA S.A.;TANDIL;CAPITAL;1;1;1;1;1;1;1;1
01:50;RIO PARANA S.A.;TANDIL;LA PLATA;1;1;1;1;1;1;1;1
02:00;RIO PARANA S.A.;TANDIL;LA PLATA;1;1;1;1;1;1;1;1
02:50;RIO PARANA S.A.;LA PLATA;BAHIA BLANCA;1;1;1;1;1;1;1;1
04:05;RIO PARANA S.A.;LA PLATA;NECOCHEA;1;1;1;1;1;1;1;1
05:00;RIO PARANA S.A.;TANDIL;MAR DEL PLATA;1;1;1;1;1;1;1;1
05:05;RIO PARANA S.A.;TANDIL;DOLORES;1;0;0;0;1;0;0;1
05:50;RIO PARANA S.A.;CAPITAL;TANDIL;1;1;1;1;1;1;0;1
06:00;RIO PARANA S.A.;TANDIL;BARKER - VILLA CACIQUE;1;1;1;1;1;0;0;1
06:00;RIO PARANA S.A.;TANDIL;LA PLATA;1;1;1;1;1;1;1;1
06:30;RIO PARANA S.A.;TANDIL;BARKER - VILLA CACIQUE;0;0;0;0;0;1;1;1
07:00;RIO PARANA S.A.;TANDIL;CAPITAL;1;1;1;1;1;1;1;1
08:45;RIO PARANA S.A.;NECOCHEA;TANDIL;1;1;1;1;1;1;1;1
09:00;RIO PARANA S.A.;RAUCH;TANDIL;1;1;1;1;0;1;0;1
09:20;RIO PARANA S.A.;JUAREZ;TANDIL;1;1;1;1;1;1;1;1
09:20;RIO PARANA S.A.;BARKER - VILLA CACIQUE;TANDIL;1;1;1;1;1;1;1;1
09:00;RIO PARANA S.A.;TUCUMAN ;MAR DEL PLATA;1;1;1;1;1;1;1;1
10:30;RIO PARANA S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
11:40;RIO PARANA S.A.;TANDIL;MAR DEL PLATA;1;1;1;1;1;1;1;1
12:00;RIO PARANA S.A.;TANDIL;BARKER - VILLA CACIQUE;1;1;1;1;1;1;1;1
12:00;RIO PARANA S.A.;VILLA GESELL - PINAMAR;TANDIL;1;0;1;0;1;1;0;1
13:00;RIO PARANA S.A.;LA PLATA;TANDIL;1;1;1;1;1;1;1;1
13:00;RIO PARANA S.A.;TANDIL;BAHIA BLANCA;1;1;1;1;1;1;1;1
13:00;RIO PARANA S.A.;TANDIL;JUAREZ;1;1;1;1;1;1;1;1
13:10;RIO PARANA S.A.;TANDIL;NECOCHEA;1;1;1;1;1;1;1;1
13:15;RIO PARANA S.A.;TANDIL;CAPITAL;1;1;1;1;1;1;1;1
13:30;RIO PARANA S.A.;CAPITAL;TANDIL;1;1;1;1;1;1;1;1
14:20;RIO PARANA S.A.;BAHIA BLANCA;TANDIL;1;1;1;1;1;1;1;1
15:00;RIO PARANA S.A.;TANDIL;LA PLATA;1;1;1;1;1;1;1;1
15:00;RIO PARANA S.A.;NECOCHEA;TANDIL;1;1;1;1;1;1;1;1
15:00;RIO PARANA S.A.;TANDIL;LAS FLORES - RAUCH;1;1;1;1;1;1;1;1
15:00;RIO PARANA S.A.;BARKER - VILLA CACIQUE;TANDIL;1;1;1;1;1;1;1;1
15:30;RIO PARANA S.A.;MAR DEL PLATA;TUCUMAN ;1;1;1;1;1;1;1;1
16:45;RIO PARANA S.A.;TANDIL;NECOCHEA;1;1;1;1;1;1;1;1
17:00;RIO PARANA S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
17:15;RIO PARANA S.A.;TANDIL;CAPITAL;1;1;1;1;1;0;1;1
17:30;RIO PARANA S.A.;DOLORES;TANDIL;1;0;0;0;1;0;0;1
18:00;RIO PARANA S.A.;TANDIL;MAR DEL PLATA;1;1;1;1;1;1;1;1
18:00;RIO PARANA S.A.;LA PLATA;TANDIL;1;1;1;1;1;1;1;1
18:30;RIO PARANA S.A.;TANDIL;BAHIA BLANCA;1;1;1;1;1;1;1;1
19:40;RIO PARANA S.A.;CAPITAL;TANDIL;1;1;1;1;1;1;1;1
19:50;RIO PARANA S.A.;RAUCH - LAS FLORES;TANDIL;1;1;1;1;1;1;1;1
19:50;RIO PARANA S.A.;JUAREZ;TANDIL;0;0;0;0;0;0;1;1
20:00;RIO PARANA S.A.;TANDIL;BARKER - VILLA CACIQUE;1;1;1;1;1;1;1;1
20:10;RIO PARANA S.A.;TANDIL;JUAREZ;1;1;1;1;1;0;1;1
20:10;RIO PARANA S.A.;TANDIL;TRES ARROYOS;0;0;0;0;1;0;0;1
20:15;RIO PARANA S.A.;TANDIL;NECOCHEA;1;1;1;1;1;1;1;1
21:15;RIO PARANA S.A.;BAHIA BLANCA;TANDIL;1;1;1;1;1;1;1;1
21:30;RIO PARANA S.A.;TANDIL;RAUCH;1;1;1;0;1;0;1;1
21:35;RIO PARANA S.A.;NECOCHEA;TANDIL;1;1;1;1;1;1;1;1
22:00;RIO PARANA S.A.;TANDIL;PINAMAR - VILLA GESELL;0;1;0;1;1;0;1;1
22:40;RIO PARANA S.A.;MAR DEL PLATA;TANDIL;1;1;1;1;1;1;1;1
22:50;RIO PARANA S.A.;BARKER - VILLA CACIQUE;TANDIL;1;1;1;1;1;1;1;1
